,cell_area_ratio,white_area_ratio,e2e_n,e2e_distance_mean,e2e_distance_std,e2e_distance_median,e2e_distance_mad,e2e_eu_distance_mean,e2e_eu_distance_std,e2e_eu_distance_median,e2e_eu_distance_mad,e2e_distance_ratio_mean,e2e_distance_ratio_std,e2e_distance_ratio_median,e2e_distance_ratio_mad,j2e_n,j2e_distance_mean,j2e_distance_std,j2e_distance_median,j2e_distance_mad,j2e_eu_distance_mean,j2e_eu_distance_std,j2e_eu_distance_median,j2e_eu_distance_mad,j2e_distance_ratio_mean,j2e_distance_ratio_std,j2e_distance_ratio_median,j2e_distance_ratio_mad,j2j_n,j2j_distance_mean,j2j_distance_std,j2j_distance_median,j2j_distance_mad,j2j_eu_distance_mean,j2j_eu_distance_std,j2j_eu_distance_median,j2j_eu_distance_mad,j2j_distance_ratio_mean,j2j_distance_ratio_std,j2j_distance_ratio_median,j2j_distance_ratio_mad,nodes_n,nodes_max,nodes_mean,nodes_std,nodes_median,nodes_mad,branch_thickness_medial_axis_mean,branch_thickness_medial_axis_std,branch_thickness_medial_axis_median,branch_thickness_medial_axis_mad,branch_thickness_voronoi_mean,branch_thickness_voronoi_std,branch_thickness_voronoi_median,branch_thickness_voronoi_mad,texture_std_filter_mean,texture_std_filter_std,texture_std_filter_median,texture_std_filter_mad,texture_entropy_filter_mean,texture_entropy_filter_std,texture_entropy_filter_median,texture_entropy_filter_mad
PALLD_F1_NS,0.6314241621229384,0.3012813991970486,3,3.080880229039762,0.95870734375003,3.4142135623730954,0.4142135623730945,2.9226096452107893,0.8291738614918429,3.1622776601683795,0.44327361529560916,0.9559978824000813,0.03889446398711973,0.9417839645316542,0.015574281863064643,239,23.125309810118612,24.918751076875,14.672203781998913,6.16449625430338,21.374271990495668,22.376348191469756,14.142135623730953,5.871921935894479,0.9413617230803816,0.03573047741314149,0.9438128232455906,0.018812867243137132,767,58.01992169785395,37.04364887421167,52.28427124746186,25.556844369369156,53.457970074536355,33.39823180834649,48.700901200878974,23.28204883584185,0.9318512146698895,0.03364315105446626,0.9310710563942157,0.01616738118335137,1789,5,3.12520961430967,0.3359851123916313,3.0,0.0,8.643195152282715,5.280212879180908,7.211102485656738,2.738966464996338,9.115792274475098,5.092372894287109,7.8102498054504395,2.8102498054504395,1497.6253662109375,1218.135498046875,1155.3487548828125,445.373779296875,3.799362897872925,0.5722825527191162,3.7947654724121094,0.41356444358825684
NegsiRNA_A1b_NS,0.7310136159261068,0.21241209242078993,2,1.7071067811865475,0.414213562373095,1.7071067811865475,0.2928932188134524,1.7071067811865475,0.414213562373095,1.7071067811865475,0.2928932188134524,1.0,0.0,1.0,0.0,255,18.069167424174605,20.901060630483318,12.992640687119286,5.620899457402727,16.63023716192696,18.70090343810371,12.351619327035625,5.3181917138958354,0.9336720544342161,0.05245402649151967,0.9384782880377893,0.0145181612191847,561,64.06464136937637,50.93660332883602,48.812371543405746,27.984368609336315,58.54930492991141,45.99067808802953,44.626847923145455,25.519823812265876,0.9254780012662835,0.044457051266889105,0.9290304275336289,0.01598375474911029,1455,5,3.1463917525773195,0.361191762283696,3.0,0.0,7.52638578414917,5.54884672164917,6.0,2.394448757171631,7.756381511688232,5.00374174118042,6.082762718200684,2.0827627182006836,1156.309814453125,942.4567260742188,847.6390991210938,358.59112548828125,3.4865496158599854,0.6801605820655823,3.464541435241699,0.505528450012207
ADAM10_C3_NS,0.6571121215820312,0.2822587754991319,0,,,,,,,,,,,,,248,19.738592364891907,18.633703787073422,14.40949135109922,5.295604617528541,18.314030242546895,16.68628121498055,13.72267296240117,5.037657236704386,0.941131209961219,0.03550818290753571,0.9424974714036103,0.016951831712794074,597,63.31630235136256,43.932005004387506,54.07709016916716,28.1516777035039,58.120745851270904,38.35062099586965,50.150952688414215,25.73784145694681,0.9312943811061574,0.03696955660520046,0.931569903850204,0.013900225220790596,1476,5,3.1327913279132793,0.3491888584920553,3.0,0.0,9.285652160644531,5.46144962310791,8.0,3.0,9.951775550842285,5.328948020935059,8.5440034866333,2.8871493339538574,1523.0369873046875,972.8729858398438,1274.5743408203125,474.67144775390625,3.847428560256958,0.5583277344703674,3.8647382259368896,0.39361119270324707
NegsiRNA_A2b_CA,0.6171694861518012,0.2849193149142795,3,1.1380711874576983,0.23914631173810033,1.0,0.0,1.1380711874576983,0.23914631173810033,1.0,0.0,1.0,0.0,1.0,0.0,304,19.32061281440524,18.850375565761667,14.202384569912699,6.796773657773466,17.95345227292437,17.124820755640403,13.420507232877945,6.379462976529483,0.9412775037526316,0.03416753222024008,0.9421514330850995,0.01714711550867626,635,59.0198831983355,43.62373998793488,48.04331814396959,26.822526053786646,54.44991908730599,39.68662002103215,44.67164151400258,24.40929959605045,0.9332970535735503,0.034096662440411485,0.931120575251133,0.017268840789044226,1619,5,3.1204447189623226,0.329254384235352,3.0,0.0,10.396729469299316,9.848136901855469,7.071067810058594,3.5590782165527344,10.774638175964355,9.861627578735352,7.280109882354736,3.4902195930480957,1687.467529296875,1114.3651123046875,1378.9329833984375,531.2223510742188,3.944195508956909,0.5613183379173279,3.9597387313842773,0.4022350311279297
NegsiRNA_F1_NS,0.6482132805718316,0.29116185506184894,2,84.86143571373724,89.0416305603426,84.86143571373724,62.96194077712558,77.98800722683282,83.08875650516704,77.98800722683282,58.75262316516148,0.9016877018224634,0.03300690419775061,0.9016877018224634,0.02333940578420418,230,18.29665778217183,15.019341896443285,13.796888328626363,5.185449728701336,17.05988504511194,13.509375974869032,13.05016271343574,4.849460496461627,0.9440449572055073,0.03120253645530611,0.9422483841647591,0.015975045703563673,696,61.947658641652396,40.338165404866324,56.72133426268218,29.192388155425114,57.20066386949661,36.550402820862324,52.246158286721695,26.455261884079682,0.9326866999143739,0.03311088624599551,0.9308995717433239,0.013806482757148075,1618,6,3.1452410383189124,0.37113759238521365,3.0,0.0,8.719023704528809,4.747697353363037,7.8102498054504395,2.7112302780151367,9.222827911376953,4.540567398071289,8.062257766723633,2.4054036140441895,1541.0126953125,992.3809204101562,1271.99951171875,500.1083984375,3.851475715637207,0.5684549808502197,3.8681015968322754,0.40981531143188477
NegsiRNA_C3c_NS,0.784645504421658,0.16623221503363717,1,2.0,,2.0,0.0,2.0,,2.0,0.0,1.0,,1.0,0.0,261,23.566354028045474,34.52096110581303,12.429563094879628,5.88097478669557,21.72754072494128,31.500239822200896,11.60010775812018,5.604542775965074,0.9344858364258042,0.052676756173942456,0.9397126569880342,0.018458619333209914,458,62.328368632486466,52.352321305336275,48.218654649962446,31.161288377520513,57.014384137272046,47.35143048687217,43.4736373206255,27.903632665530296,0.9259205340247437,0.036953308206464884,0.9275714636460696,0.01750528044261923,1303,6,3.1864927091327706,0.4394951681472928,3.0,0.0,6.6795477867126465,4.6228718757629395,5.099019527435303,1.972048282623291,6.900183200836182,4.43195915222168,5.385164737701416,1.7796134948730469,921.8711547851562,665.1399536132812,723.0341796875,277.35552978515625,3.3124287128448486,0.6312695741653442,3.278902292251587,0.46793437004089355
NegsiRNA_F3_CA,0.6162223815917969,0.3232349819607205,0,,,,,,,,,,,,,291,20.320943958142344,17.97881818742353,15.992640687119286,5.864381916835889,18.93122142169697,16.27290400664217,15.073892072793381,5.498473426152636,0.9420848516541369,0.032060220306075984,0.941783964531654,0.0177249219409632,673,58.135924558221845,40.04426085293917,51.25820512419393,26.11170396667834,53.70160911029475,36.46927054401297,47.308825815063294,23.974304883736814,0.9324527718540387,0.03239341340482052,0.9322004657091083,0.015651875692002326,1657,5,3.127942063971032,0.34469536674992624,3.0,0.0,10.626167297363281,6.658288478851318,9.219544410705566,4.219544410705566,11.494620323181152,6.46699333190918,10.198039054870605,4.1980390548706055,1856.8489990234375,1280.5780029296875,1494.4866943359375,604.4939575195312,4.010809421539307,0.5637648105621338,4.0274763107299805,0.4130373001098633
CAMSAP3-2310057J16RIK_E3_CA,0.6432743072509766,0.2754995557996962,1,27.0,,27.0,0.0,27.0,,27.0,0.0,1.0,,1.0,0.0,229,17.577624494737137,17.68973248096259,12.619656120049493,5.279838816562178,16.533454896045097,16.443082415538232,12.133516482134167,4.8664835178658326,0.9465659174013322,0.03833529891448876,0.9462816703845314,0.0176469483950632,639,62.97164997211888,42.84966208461862,54.00799021962582,29.005391450556523,58.38209916157279,39.16866953386437,50.635955604688654,26.819528034160367,0.9350520017861489,0.027839968086648206,0.9316762907291162,0.014813259632633913,1512,5,3.126984126984127,0.334935680095384,3.0,0.0,9.053778648376465,5.447805881500244,7.6157732009887695,2.6157732009887695,9.50678539276123,5.243943691253662,8.0,2.770329475402832,1311.2686767578125,851.9624633789062,1082.850830078125,421.8131103515625,3.695605993270874,0.5888091921806335,3.7102408409118652,0.42427873611450195
NegsiRNA_G1_CA,0.5768413543701172,0.3794708251953125,1,1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,1.0,0.0,245,19.34397481586224,15.525774494877263,15.613540144521938,6.265961085614846,18.137587357440964,14.319515782281924,15.062831370259941,6.021654764231341,0.944549395420613,0.0502747078911914,0.9475745514803954,0.019956173376940223,778,59.19538475556831,37.892772074473555,51.632006288463764,25.78609695093791,54.60058450479863,34.102832489756295,48.12227621376063,23.32441454335072,0.9332568450332882,0.03572660000504643,0.9319477286108597,0.014768617053458333,1846,5,3.1321776814734563,0.34658889204204474,3.0,0.0,11.321767807006836,7.05167818069458,9.848857879638672,3.848857879638672,12.01474666595459,6.635137557983398,10.29563045501709,3.5874266624450684,1554.1697998046875,1056.576416015625,1261.3638916015625,509.45404052734375,3.8444974422454834,0.5790641903877258,3.85677170753479,0.4235689640045166
NegsiRNA_G3_CA,0.618663575914171,0.30902014838324654,3,2.60947570824873,1.9856507854056475,2.0,1.0,2.414213562373095,1.6605298289644526,2.0,1.0,0.9595598854801191,0.0700443330123376,1.0,0.0,244,22.002145017312465,22.666952752395485,16.02165907198483,6.038591893696527,20.548093268681075,20.51342484320015,15.288353373948926,5.895684838212077,0.9470536287576149,0.032927503205190126,0.9465433792401983,0.019289441899548843,583,62.8155426542748,42.64043131387936,54.80726278477939,29.184468391477527,57.97137157161493,38.85749721039778,51.100731131973326,26.502426020297214,0.9321511931629352,0.031688416494802314,0.9300373045731742,0.016218416773233546,1416,5,3.121468926553672,0.3309668944058198,3.0,0.0,10.395950317382812,5.6486310958862305,9.219544410705566,3.3885927200317383,11.307328224182129,5.353213787078857,10.049875259399414,3.3416714668273926,1577.1668701171875,1059.88671875,1280.734619140625,500.3280029296875,3.8646533489227295,0.5706561207771301,3.8721776008605957,0.41138195991516113
NF2_D1_NS,0.6672003004286025,0.2630805969238281,1,17.0,,17.0,0.0,17.0,,17.0,0.0,1.0,,1.0,0.0,204,18.974514440167873,18.55851267450816,14.700062921678388,6.628995109812912,17.522213295500467,16.665277933645786,13.230782732197437,5.623233381165942,0.9361378186165422,0.04796306689811082,0.9398091394860719,0.01858152741361968,775,60.59464552693782,39.19646721856398,55.561969978366356,28.828828689785517,55.68927300207471,35.06331104843041,51.47013449465586,26.107076275619686,0.930672914582186,0.03740918883476176,0.9309448606081321,0.01626279113009288,1832,5,3.1370087336244543,0.3470169255938601,3.0,0.0,7.315080642700195,4.571568965911865,6.0,2.0,7.528752326965332,4.364133834838867,6.324555397033691,2.0819149017333984,922.4669799804688,675.1301879882812,726.8695678710938,281.9827880859375,3.2958900928497314,0.6448848247528076,3.2825071811676025,0.45818614959716797
ACTB_B2_NO,0.56910154554579,0.2879282633463542,1,6.0,,6.0,0.0,6.0,,6.0,0.0,1.0,,1.0,0.0,374,17.779522183588913,13.931785143821031,14.358910746344351,7.058313994679553,16.58354657230701,12.620476473667015,13.760731308136162,6.734145717015819,0.9420893278784687,0.03707170396725961,0.9420595823456762,0.01723412362534782,700,55.55584699733827,42.589463156357844,43.425519902032036,22.96838182128167,50.708210453167204,37.78854515895773,40.319039422175585,20.89418601729025,0.92657812660192,0.04187157315848799,0.929511852770804,0.020080874531617,1828,6,3.1307439824945296,0.3498610134978732,3.0,0.0,9.527447700500488,6.5423126220703125,8.0,3.6619033813476562,10.15605354309082,6.189000129699707,8.5440034866333,3.544003486633301,2235.49951171875,1416.407470703125,1877.84375,711.685302734375,4.193334579467773,0.5260958075523376,4.232085227966309,0.3668198585510254
NegsiRNA_H1_NS,0.6502513885498047,0.2938232421875,7,2.06932591060551,0.7833779610729759,2.4142135623730954,0.4142135623730949,2.0184271720702798,0.7617591764394886,2.23606797749979,0.5923591472464005,0.9789170521910256,0.036005988033309407,1.0,0.0,337,18.385281864424133,18.876348906894318,13.071067811865476,5.015349532506537,16.98791489623939,16.578208416586524,12.351619327035625,4.6451123849403295,0.9374302157923633,0.05821078817112106,0.9453105277119241,0.02089898402564705,781,54.19119650064054,37.56000447836077,46.15685424949237,23.800326828802422,49.74430780572347,33.67432570277102,43.688699911990966,21.822630306321088,0.9298871711957413,0.03932828314431961,0.9313605904674889,0.015789338882751136,1945,5,3.1275064267352186,0.3381321794525318,3.0,0.0,8.933487892150879,5.95623254776001,7.211102485656738,2.9684619903564453,9.43743896484375,5.728560447692871,8.0,3.0,1774.957275390625,1052.675537109375,1503.9697265625,530.3333129882812,4.030218601226807,0.5097010731697083,4.04544734954834,0.3618898391723633
KEAP1_E1_CA,0.712188720703125,0.2351964314778646,0,,,,,,,,,,,,,225,18.697513726257878,17.375773050316575,12.9423138583169,5.75539145055656,17.256232255058748,15.36822379240657,12.512216252748955,5.355246068220941,0.9386123606297146,0.0435855804682972,0.942824143343764,0.01752637043544114,492,68.47047317700941,48.26855438365734,60.07927293605938,30.861781541292753,62.50405333353267,42.93260881592386,54.66795862289559,28.427813096252493,0.9270763446943432,0.03781020951811765,0.9284388507356551,0.018657602515846416,1241,4,3.1265108783239324,0.33242424097775947,3.0,0.0,8.631475448608398,5.271264553070068,7.211102485656738,2.9684619903564453,9.116939544677734,5.203237056732178,7.8102498054504395,2.8102498054504395,1859.2645263671875,1124.154296875,1585.954345703125,599.83935546875,4.037393569946289,0.5395970344543457,4.074221134185791,0.37682437896728516
ADAM10_C3_NO,0.5905428992377387,0.3400594923231337,1,1.4142135623730951,,1.4142135623730951,0.0,1.4142135623730951,,1.4142135623730951,0.0,1.0,,1.0,0.0,297,21.514906917297598,20.2692473501389,16.448083244795757,6.999999999999947,19.975749250558636,18.10218647795151,15.331748106461964,6.581748106461964,0.94305677660438,0.03264645875872905,0.94410864439122,0.015373936810570421,754,56.900779404748675,38.06094470852034,49.355685648376124,25.97090933752588,52.10090475816297,33.90192001277998,45.44386059464189,23.134064078814852,0.9283132600518609,0.038137728160650496,0.9303550733947825,0.017140556768593995,1832,5,3.1217248908296944,0.3335787073679427,3.0,0.0,10.017288208007812,5.903504371643066,8.9442720413208,3.5591073036193848,10.746891975402832,5.796188831329346,9.433980941772461,3.433980941772461,1789.17724609375,1088.4876708984375,1514.908447265625,569.03515625,4.008658409118652,0.5350507497787476,4.032550811767578,0.38564491271972656
ACTN4_L1_CA,0.5338916778564453,0.27116436428493923,2,29.36396103067893,7.2426406871192865,29.36396103067893,5.121320343559644,26.376933180539844,4.744975445528933,26.376933180539844,3.3552043140971683,0.905903374120764,0.06184987061450151,0.905903374120764,0.0437344629270246,194,21.73698318007285,24.873003108021262,13.192388155425121,6.495525380358689,19.856361158006138,21.69236483519537,12.4622039200277,6.229745986221406,0.9322181584893733,0.062479091268588,0.939274304567232,0.01524214519266287,694,62.76692313956854,41.51834084228483,55.949644055021025,27.68159879723618,57.38084498362433,36.93318347772187,51.55205207001035,24.9416613291817,0.9275404495232538,0.03811685171810837,0.9290721955829628,0.015482322137872873,1567,4,3.114231014677728,0.31809163768232696,3.0,0.0,8.04472541809082,4.958001136779785,6.7082037925720215,2.5850982666015625,8.364480018615723,4.871824264526367,7.0,2.5278639793395996,1039.1492919921875,727.9779663085938,836.7234497070312,330.5884704589844,3.4408082962036133,0.6311401724815369,3.443207263946533,0.45978212356567383
MYO6_D2_NS,0.6316392686631944,0.3021507263183594,1,66.01219330881972,,66.01219330881972,0.0,60.53924347066124,,60.53924347066124,0.0,0.9170918346470507,,0.9170918346470507,0.0,298,20.972901933712844,18.116020723991724,16.402305332742827,6.388428479295301,19.356699084058615,15.647604119398412,15.314190150945318,5.892229742531378,0.939638567062715,0.04405379752440566,0.9417839645316541,0.01955916395378321,680,58.83452477139797,43.3868112126374,49.10292206135777,26.146610243372237,54.06644148456604,39.198451520997516,45.911174286767455,23.565965124633237,0.931200119617038,0.03630387589205441,0.9311429613797875,0.01487070189548767,1701,5,3.126984126984127,0.3364680020229555,3.0,0.0,9.535953521728516,5.838233470916748,8.062257766723633,3.062257766723633,10.212748527526855,5.644026279449463,8.9442720413208,3.2622833251953125,1524.5162353515625,945.322998046875,1282.5648193359375,460.0767822265625,3.871406316757202,0.5290520787239075,3.8801441192626953,0.37682437896728516
NegsiRNA_L1_NS,0.6740476820203993,0.2518357170952691,2,18.207106781186546,24.33452377915607,18.207106781186546,17.207106781186546,18.007141400011598,24.05173002509335,18.007141400011598,17.007141400011598,0.9943535275512256,0.00798531791662265,0.9943535275512256,0.005646472448774309,392,13.883744290072023,13.628865990105202,10.043316124470056,3.4256754373507707,12.85360317198506,11.957199693011647,9.681019994098524,3.2513926308537284,0.9411344794271378,0.0487124872905969,0.9441025241719748,0.016942822890336495,1034,48.748088247298114,32.74250477111605,41.790387222989374,21.489396332266047,44.89782225735368,29.54171388091122,38.87468982814882,19.44166074567791,0.9317613233872424,0.03565472495480638,0.9311623248544145,0.01629364409290679,2556,6,3.143192488262911,0.35909355393219633,3.0,0.0,6.196518421173096,3.1914310455322266,5.830951690673828,1.7078461647033691,6.594482421875,2.9995737075805664,6.0,1.5278639793395996,762.6561279296875,470.67901611328125,627.8346557617188,206.49456787109375,3.1524972915649414,0.565519392490387,3.1212239265441895,0.3965492248535156
