,cell_area_ratio,white_area_ratio,e2e_n,e2e_distance_mean,e2e_distance_std,e2e_eu_distance_mean,e2e_eu_distance_std,e2e_distance_ratio_mean,e2e_distance_ratio_std,j2e_n,j2e_distance_mean,j2e_distance_std,j2e_eu_distance_mean,j2e_eu_distance_std,j2e_distance_ratio_mean,j2e_distance_ratio_std,j2j_n,j2j_distance_mean,j2j_distance_std,j2j_eu_distance_mean,j2j_eu_distance_std,j2j_distance_ratio_mean,j2j_distance_ratio_std,nodes_n,nodes_max,nodes_mean,nodes_std,branch_thickness_medial_axis_mean,branch_thickness_medial_axis_std,branch_thickness_voronoi_mean,branch_thickness_voronoi_std,texture_std_filter_mean,texture_std_filter_std,texture_entropy_filter_mean,texture_entropy_filter_std
NegsiRNA_C3_NO,0.6020969814724393,0.322517818874783,2,4.0,4.242640687119285,4.0,4.242640687119285,1.0,0.0,417,17.975656877877217,12.071174160249004,16.780828698295974,10.62035670626863,0.9441910381060732,0.03608923978482033,857,48.89309591480101,33.896693207604606,45.02379845453873,30.50644133143369,0.9329241192278975,0.03772582472053292,2202,5,3.1276112624886467,0.33771500383463476,9.363617897033691,5.005282878875732,10.410861015319824,4.5394978523254395,1406.0413818359375,825.1121215820312,3.7882492542266846,0.5336402058601379
GNA12_E1_CA,0.6538414425320096,0.25079260932074654,2,16.363961030678933,19.727922061357862,13.537776337124118,15.98302924016611,0.872811966042912,0.07551577505178857,225,19.67027137193,20.53406364736737,18.302142928992758,18.657861633126245,0.9407892657649493,0.051339931155547816,491,67.60587958418016,52.01093165801845,61.88018542442509,46.86630057601254,0.9276920308877025,0.03844573242920084,1207,4,3.1184755592377797,0.3231703901985375,9.556750297546387,6.279061317443848,10.033907890319824,6.202008247375488,1790.632568359375,1159.585205078125,3.9705498218536377,0.586931049823761
CD151_A3_NS,0.6755021413167318,0.23767640855577257,1,103.05382386916229,,93.74433316206371,,0.9096638013265965,,316,18.187551889073422,21.22491553027685,16.5970688968074,18.413057540783758,0.9358223245986498,0.05440814698933392,705,56.40678062364533,41.99165613280451,50.660769782239754,36.26720837360445,0.9183677472302338,0.05357827130753989,1761,5,3.1277683134582626,0.34223115469452764,7.293384075164795,4.605649471282959,7.72011137008667,4.586779594421387,1109.2318115234375,664.6318969726562,3.5474495887756348,0.5677124857902527
PALLD_F2_NS,0.5529179043240018,0.36364830864800346,3,2.1380711874576988,1.028197917921417,2.0786893258332633,1.0092452774228278,0.9754032275561966,0.0426028595748777,276,22.459753741861153,16.541202191238526,20.909927801898448,14.75802692604193,0.9433568348777684,0.03702293255893443,641,59.32247109344565,41.396515753699084,54.57987840794829,37.08491301090861,0.9323660385062206,0.03741262798772593,1566,4,3.1162196679438057,0.32048815380109974,12.23915958404541,7.037289142608643,13.350475311279297,6.812501907348633,2016.1956787109375,1463.114013671875,4.0527496337890625,0.5896269083023071
NegsiRNA_A3_NS,0.633782704671224,0.27328745524088544,2,8.121320343559644,9.485281374238573,7.778174593052024,9.000000000000002,0.9768589245763655,0.03272642271200274,424,15.072028379330074,11.523606176966075,14.029296777606644,10.269681808337618,0.9371721915187974,0.06135267346976011,943,46.14443739001041,34.9704121172592,42.42497829203221,31.760628015466153,0.9307256287815537,0.03831680666388986,2381,5,3.135237295254095,0.3480633350816078,7.995433330535889,4.745192050933838,8.655387878417969,4.583746433258057,1147.253662109375,708.0150146484375,3.576087713241577,0.5674802660942078
MYO7A_D1_NO,0.6094084845648872,0.3126691182454427,0,,,,,,,421,16.91793392594492,13.20458793884662,15.786986638299691,11.80069305699359,0.9419858088382341,0.046980758676908894,820,50.31162726227168,38.32313352976962,46.08595270851782,34.360844564515595,0.929402663263236,0.03737762490811311,2062,6,3.1241513094083415,0.3441468913531871,9.193862915039062,5.139736175537109,10.07133674621582,4.9004716873168945,966.9663696289062,561.8875732421875,3.398284912109375,0.574150025844574
FYN_E3_CA,0.7155278523763021,0.22100702921549478,1,16.242640687119287,,15.297058540778355,,0.9417839645316542,,220,20.58768838914208,26.90300728503367,18.856701532379127,23.94510966269694,0.9363427723594893,0.04384958087093222,625,63.9420505515367,43.467187335645164,58.43869505215521,38.79485685074921,0.9270740735130006,0.040151648449464034,1516,5,3.1273087071240107,0.3372532025672464,6.8564958572387695,3.824951410293579,7.151068210601807,3.704155206680298,1026.361572265625,682.7980346679688,3.440258741378784,0.5984416604042053
NegsiRNA_F3_NO,0.6272830963134766,0.29773245917426217,1,1.0,,1.0,,1.0,,455,18.83780821521468,14.793659479864884,17.56159046361321,13.45054171968436,0.9405775983928044,0.04543053039292163,740,49.22453287543574,39.091360841591914,45.21405723507177,35.331106570313445,0.9311746734576063,0.036755974443172225,1953,5,3.1264720942140296,0.34448429270534797,10.063667297363281,6.659508228302002,11.254439353942871,6.541327476501465,2071.178955078125,1231.675537109375,4.112147808074951,0.5472152829170227
ADAM10_C3_CA,0.6851541731092665,0.25864919026692706,1,15.899494936611669,,14.422205101855955,,0.9070857382171325,,233,19.631939580235297,19.924171938835272,18.230247153836864,17.93910608039895,0.9430379786787957,0.0321988591693235,565,63.407142995970695,40.67670155898531,58.698551409668596,37.231052624101494,0.9333355710311174,0.02824515598953868,1405,4,3.1252669039145906,0.331021308525967,8.943014144897461,5.377110004425049,9.423768043518066,5.018253803253174,1272.4593505859375,721.1870727539062,3.7008321285247803,0.5470377802848816
NegsiRNA_E2_CA,0.6139795515272353,0.306449466281467,2,10.156854249492383,10.949747468305835,8.928283664656547,9.46422218710307,0.8994439505418708,0.03785246138045105,290,21.004158333928252,15.926797962943882,19.55423415673855,14.220069838484262,0.9393828364626228,0.04755754727706666,579,60.441728760314525,42.74126729767172,55.85845888183297,39.00478627494038,0.933467931174255,0.03115492478706455,1461,5,3.1266255989048597,0.3366443336727612,10.988546371459961,6.54573917388916,11.87937068939209,6.0774760246276855,2099.638427734375,1419.427001953125,4.07732629776001,0.5962634086608887
NegsiRNA_E2_NO,0.6016324361165365,0.3196682400173611,1,51.72792206135785,,48.01041553663122,,0.9281334649337537,,300,19.835216105928165,14.797019985772984,18.588984351775828,13.679093669279407,0.9413809898869594,0.036157089368278966,607,59.321152990412955,44.37281207006004,54.707235138507976,40.23876795341425,0.9335245850440784,0.033183821725397605,1521,5,3.123602892833662,0.33702361235409334,11.446786880493164,7.038464546203613,12.293367385864258,6.3159003257751465,2156.40087890625,1382.9351806640625,4.135674476623535,0.5554742813110352
NegsiRNA_A3_NO,0.68423949347602,0.2296880086263021,2,6.0,7.0710678118654755,6.0,7.0710678118654755,1.0,0.0,452,16.127089909587013,15.900168982596758,15.005302205942899,13.96807724715007,0.9379135152919419,0.05312961674435482,727,50.09693578670954,41.49661799005746,45.81289327990177,37.40323177249106,0.9267520840346909,0.039289289044918144,1979,5,3.1273370389085398,0.3378670621565113,7.495753288269043,4.535686492919922,8.152679443359375,4.360939025878906,1166.4788818359375,705.2271728515625,3.5821657180786133,0.5653299689292908
MYO6_D2_NO,0.60037718878852,0.29278606838650173,1,29.55634918610405,,25.612496949731394,,0.866564973517539,,415,18.595934771110635,15.63104292397311,17.211565282362518,13.90999877972422,0.9404236308464787,0.03897192646254154,809,51.49346099648271,36.68889467335806,47.30935058452245,32.986129845879695,0.9292487827272147,0.03604079506733718,2052,5,3.125730994152047,0.3344727627182461,8.494715690612793,5.0223002433776855,9.26817512512207,4.901208877563477,1300.85888671875,782.4884643554688,3.728475332260132,0.5264822840690613
GNB2L1_E2_CA,0.6445723639594184,0.29030736287434894,0,,,,,,,222,22.338894213706652,22.674003400008697,20.860356201032126,20.653044034984696,0.94356945860143,0.03293550314004061,486,68.69951487141317,47.300603363584976,63.51394974796412,43.24701332059833,0.9328901083018406,0.031624339339798566,1244,5,3.144694533762058,0.35633335480283046,10.977754592895508,6.6877760887146,11.742097854614258,6.526156902313232,1655.43603515625,1187.1395263671875,3.8665707111358643,0.6295458674430847
FYN_E3_NO,0.66460206773546,0.2470186021592882,0,,,,,,,265,20.04461372274079,23.119823093377896,18.57597364240226,21.157157370025402,0.9377701831905354,0.03217292546409772,613,61.2215579710579,42.49800613102987,56.15835683024378,38.165140484928,0.9277201282170932,0.033235982146025835,1531,5,3.1358589157413457,0.3630027049018167,7.972328186035156,4.357861518859863,8.465389251708984,4.145019054412842,1101.342529296875,670.2900390625,3.5328593254089355,0.5622220635414124
NegsiRNA_A3_CA,0.6828861236572266,0.2307196723090278,0,,,,,,,426,15.052218932788135,13.636044209672411,13.980403283625614,12.222344372629298,0.9392500256433887,0.055345427324876885,763,50.053584203421856,40.725501665709466,45.8562868223012,36.572388346290595,0.9302566158445481,0.04307497847081555,2005,5,3.134663341645885,0.35285857781547636,7.328100204467773,4.332372665405273,7.907870769500732,4.178369522094727,1178.4991455078125,784.7093505859375,3.581934690475464,0.5885017514228821
ARGHGAP10_C1_NS,0.5932220882839627,0.3211809794108073,4,9.060660171779821,13.101600972434829,8.850754064844576,12.944195738303568,0.9774996946810507,0.036301544859774555,248,19.93776947914041,16.232265511851853,18.499889252382495,14.249795940820436,0.9401958075226331,0.04035101006139636,690,61.337782437950494,39.35364172972653,56.23357687220762,35.34103126575548,0.9277723654855424,0.038064666704827055,1657,5,3.1267350633675317,0.33985480649059624,9.867193222045898,6.149045944213867,10.46142864227295,5.827613830566406,1523.3878173828125,930.5888061523438,3.863556146621704,0.5335797667503357
NegsiRNA_I2_NO,0.5911901262071397,0.2948104010687934,4,1.1035533905932737,0.2071067811865476,1.1035533905932737,0.2071067811865476,1.0,0.0,351,17.378249572450077,14.424159180471559,16.23083480364386,13.047447366311307,0.9439935582109483,0.03698782565157337,739,54.57958550670014,39.65622245167314,49.684932011237066,35.07856263438149,0.9260849259930876,0.043072646419839634,1894,4,3.1330517423442448,0.3396306467376077,9.367477416992188,6.1656174659729,9.879703521728516,5.706121444702148,2152.69287109375,1317.0548095703125,4.171936988830566,0.5201237201690674
NegsiRNA_G3_NO,0.5938171810574002,0.30848948160807294,1,67.14213562373095,,63.28506932918697,,0.9425537144639062,,443,19.119827714072386,15.983197392783039,17.775096696289495,14.062757367542334,0.9422117529767655,0.03620394043792167,760,49.02546319272371,37.318683281062725,45.07554285394665,33.66815009042006,0.9314216996928143,0.03984689771937091,1943,5,3.1245496654657745,0.3317625391396198,9.818367004394531,5.605717182159424,10.945075035095215,5.19833517074585,1505.1607666015625,912.02392578125,3.8454229831695557,0.5409244894981384
NF2_D1_CA,0.6036230723063151,0.2702907986111111,0,,,,,,,284,18.52273836994804,21.749557875690755,17.090280049120473,19.187605694435796,0.9366720967661795,0.048161894083380265,688,58.66091602051968,41.491895353971714,53.70330534015379,37.1418123885538,0.9282905265105506,0.03914679303875437,1739,4,3.1420356526739504,0.34908670275940823,8.29742431640625,4.923884868621826,8.827184677124023,4.813652038574219,934.4653930664062,656.95458984375,3.314484119415283,0.646644115447998
NegsiRNA_B3_CA,0.61949708726671,0.3073158264160156,1,1.0,,1.0,,1.0,,253,18.529725996760618,19.043653664982454,17.12096233464917,15.94254950040984,0.9445015140365323,0.04196391304131454,735,58.81801528975113,38.81178357066388,54.36981621089353,35.319853765713816,0.9341126221143938,0.032663489276626205,1780,5,3.1247191011235955,0.3320961343408499,9.758917808532715,6.952439308166504,10.023126602172852,6.155447006225586,1674.4866943359375,1106.6007080078125,3.9430627822875977,0.5472422242164612
NegsiRNA_L2_CA,0.6274180942111545,0.24484422471788195,3,1.2761423749153968,0.23914631173810033,1.2761423749153968,0.23914631173810033,1.0,0.0,378,17.956999048019597,18.106149739269878,16.639803063904335,15.913195444939827,0.9413582335118243,0.03579156477523374,633,51.799999738844846,41.833791751707025,47.20420365244387,37.48443145767177,0.9246760856042331,0.04792395941919204,1683,5,3.134878193701723,0.34332844434304327,9.172859191894531,7.3112077713012695,10.13984203338623,7.490530967712402,1367.6654052734375,817.3102416992188,3.751845359802246,0.5600413084030151
ACTR3_C3_NO,0.5906954871283637,0.34315914577907985,3,23.24264068711928,37.662677442629125,22.213203435596427,35.87980476107989,0.9845726163842438,0.026721012250345528,449,17.52462188702723,13.983608314733639,16.38562752993828,12.70472928416597,0.9413373204562894,0.04437595164014605,888,48.73830653998741,32.966048173840974,44.69390030621343,29.385922766087514,0.9309079462722739,0.03870008411006238,2295,5,3.1333333333333333,0.3424886493674407,10.035959243774414,6.481890678405762,10.838815689086914,5.957289218902588,1572.6136474609375,977.1865844726562,3.8833768367767334,0.5414510369300842
FMN1_D1_NO,0.6521619160970052,0.28208669026692706,3,22.77123616632825,24.091528208126622,21.666666666666668,22.94195574342635,0.9431506053454756,0.061018214553143754,278,19.062834413060603,20.994817099455737,17.669152758065835,18.84014572730763,0.9401523459373035,0.03642197992513056,687,59.06794575385768,40.55353532461903,53.98221196408218,36.13905831555271,0.9262015832238335,0.04402684433200115,1655,5,3.1293051359516615,0.34266478463097133,8.488393783569336,4.80425500869751,9.14298152923584,4.641951084136963,945.4601440429688,578.35595703125,3.368854522705078,0.5819725394248962
P2RX4_E1_NS,0.6714988284640842,0.23203277587890625,0,,,,,,,242,20.72682064917042,22.446081804304214,19.069699868951865,20.248618365347735,0.9338123641517742,0.05254177775813272,524,63.56545523851707,47.046412266765856,57.84965959550412,42.41615045178642,0.9213931345831584,0.05106512980727696,1314,5,3.1331811263318112,0.3442209377002549,8.601834297180176,5.466902256011963,9.162582397460938,5.405336856842041,1688.8006591796875,1129.0726318359375,3.913118839263916,0.5926404595375061
NegsiRNA_B2_CA,0.5412637922498915,0.3612564934624566,1,1.0,,1.0,,1.0,,343,19.91152410743076,12.85777047400567,18.667879696419018,11.723912675869693,0.9459790415028224,0.03614411332312208,700,56.32875714171058,38.78170933644648,51.81805616798906,34.912621154047585,0.93229561380831,0.03722630652140116,1772,6,3.1230248306997743,0.345219355550412,11.753938674926758,7.006974697113037,12.94385051727295,6.608290672302246,1840.1453857421875,1234.6024169921875,3.9890992641448975,0.5787805914878845
ACTN4_L1_NS,0.6359564463297526,0.2760518391927083,1,2.4142135623730954,,2.23606797749979,,0.9262096826685896,,320,17.88546878885944,17.04444883631765,16.52259654092424,15.3488313780055,0.938388246041591,0.039136489852194464,808,55.42006726127073,35.596526298669005,51.07536510124039,32.40287222762262,0.9301849702292271,0.033038867944444834,1986,5,3.1319234642497484,0.3428422550770943,7.785825252532959,4.934619903564453,8.24319076538086,4.761749267578125,981.5653686523438,693.5845947265625,3.3814733028411865,0.6061691641807556
NegsiRNA_F1_CA,0.5862238142225478,0.32366349962022567,7,7.557070705230238,9.500808804109235,7.054435495269083,8.875477253849633,0.966363553265901,0.04600043702974037,222,20.48755133925439,20.600712951564997,18.84803983734199,17.62401920015788,0.9400524547996757,0.055637417953760954,783,58.91860098634423,34.93498868080337,54.682613574143495,31.833605498465836,0.9357224900237893,0.03041103307464299,1790,5,3.1212290502793296,0.33148834512688974,9.236953735351562,5.064116954803467,9.80673599243164,4.857629299163818,1988.98974609375,1392.8729248046875,4.053028106689453,0.5680529475212097
KEAP1_E1_NO,0.6618826124403212,0.2565201653374566,0,,,,,,,291,19.44418784436722,18.559818356404488,18.049935906511703,16.70542772643927,0.9394305932285197,0.04783036378697183,606,60.18329370651983,46.82130126666993,54.59712278807528,41.08185424562923,0.9237655515922129,0.047840587593171426,1475,4,3.114576271186441,0.3185098888063789,8.758469581604004,5.568832874298096,9.163915634155273,5.38422155380249,2195.997314453125,1285.6453857421875,4.190786838531494,0.5198638439178467
NegsiRNA_A1_NO,0.6330114594557537,0.29864405235438213,3,2.1380711874576983,0.8018587132686416,2.1380711874576983,0.8018587132686416,1.0,0.0,290,20.610991624423264,13.875783555325821,19.289590599296115,12.435801119035094,0.9434880479187553,0.032722793490280025,516,60.20538311148011,45.327936311901865,55.39947027435471,41.212354003420636,0.9310386057793619,0.03354710313388093,1275,4,3.099607843137255,0.29947641096219735,11.065185546875,6.585694313049316,12.299971580505371,6.298657417297363,2284.119384765625,1411.48486328125,4.1648383140563965,0.5643054246902466
PARD3_F1_NO,0.5487914615207248,0.38868416680230033,0,,,,,,,165,25.16776058578251,20.462873432577908,23.27401633982398,18.31281458191976,0.9388324982042707,0.037974772530183235,731,63.01345014623244,37.948033446484594,58.31216727062853,34.183875962250326,0.9353893115655644,0.03471889291815787,1654,6,3.1311970979443773,0.3481947134753523,11.191030502319336,5.380471229553223,11.967914581298828,5.005553245544434,1655.0162353515625,1071.7825927734375,3.9271762371063232,0.5470858216285706
CLIP1_C2_CA,0.656465106540256,0.2705497741699219,0,,,,,,,231,20.653403846469036,19.73444840463426,19.17451467902152,17.54974380272262,0.9408668897423685,0.039717766460769834,596,65.95251174020189,43.851420492318034,60.78819060694706,39.71767822630505,0.9313358354372341,0.031193123549268377,1473,5,3.144602851323829,0.3668174651346131,8.756999015808105,5.745849132537842,9.24930191040039,5.690653324127197,1191.8372802734375,864.7313232421875,3.599855661392212,0.5951708555221558
MYO7A_D3_NS,0.6766969892713759,0.2522926330566406,0,,,,,,,290,18.848652825069504,20.559099056319663,17.558677728429206,18.676604706162422,0.9424167637176958,0.04086573631756785,612,60.56171076835364,43.766599546708015,55.40664988589617,39.07899903966786,0.9262667843907461,0.04164735202655267,1567,5,3.12635609444799,0.33606975498626346,8.41081428527832,5.32184362411499,8.874744415283203,5.130873680114746,1867.9906005859375,1277.31201171875,4.018631458282471,0.5431627035140991
PALLD_F2_CA,0.5325828128390842,0.3529307047526042,1,13.0,,13.0,,1.0,,272,22.447001673747017,21.060659706644394,20.770720441541837,18.33701700959697,0.941256022278878,0.050811735326139015,726,58.29609713484571,38.6237426453359,53.77961872339225,34.95625345768791,0.9332897769723282,0.033351819709101116,1770,5,3.124858757062147,0.3339594808546276,10.779967308044434,6.28133487701416,11.602166175842285,6.057167053222656,1912.398681640625,1287.0352783203125,4.046652317047119,0.5581392049789429
EZR_C3_NO,0.6488742828369141,0.2903149922688802,1,2.0,,2.0,,1.0,,312,17.844660203121684,17.233678486029095,16.48387464519425,14.995345092194626,0.9376669345901478,0.06245756676685923,702,57.420888257424636,40.41857156737555,52.67179493650634,36.37633978985582,0.9289739676473397,0.03888191340145973,1747,5,3.1270749856897537,0.3448777631828319,8.982927322387695,5.137285232543945,9.53026008605957,4.744985580444336,1397.88232421875,862.4981689453125,3.7639238834381104,0.5562282204627991
NegsiRNA_D1_CA,0.6440497504340278,0.2637765672471788,4,8.078427124746192,12.00435326400442,7.6004127154088,11.283245783340432,0.9481863263080815,0.035177588449312874,289,17.331516750924198,15.061933133499243,16.180226680827204,13.585046930162866,0.9403246686918145,0.05127805980368164,717,57.95974818582037,41.44388879989161,53.32392960819737,37.57166038174671,0.9299065668358065,0.04124197767784861,1727,5,3.1192819918934567,0.331188931983212,8.084303855895996,4.591979503631592,8.48304271697998,4.247341156005859,1152.31689453125,786.44140625,3.5541226863861084,0.6120852828025818
DNMBP_A3_NO,0.6036597357855903,0.2262115478515625,0,,,,,,,411,18.113457585633263,16.7302567616748,16.681656809068862,14.778311024727484,0.9381384460555464,0.041687670935080266,702,51.829044916966765,42.18043436856027,46.86459581560901,37.47147235500931,0.92237359978644,0.055726354912831184,1867,5,3.13551151580075,0.35000618749019213,7.3698225021362305,4.892747402191162,7.90295934677124,4.893512725830078,1228.0487060546875,686.3192138671875,3.64281964302063,0.560697078704834
NegsiRNA_H2_CA,0.6890169779459635,0.2490386962890625,3,10.299831645537223,14.899824219878937,9.00193220850307,12.804211212342308,0.9303421070769806,0.06768635756940795,291,15.988833408547698,13.584350613790546,14.92964684432137,12.360532406085316,0.939352873156533,0.056351744537006705,832,55.00871045271346,33.95430896372623,50.94243663695309,31.187112791798363,0.9324435618436758,0.033375689131930175,2034,5,3.140117994100295,0.35133288251596845,6.836952209472656,3.580643653869629,7.179863929748535,3.303954839706421,819.1942138671875,491.93817138671875,3.228909492492676,0.567115068435669
NegsiRNA_I3_NO,0.6007798512776693,0.2872467041015625,2,2.5,2.1213203435596424,2.5,2.1213203435596424,1.0,0.0,386,17.770800016779535,17.431352993628316,16.47864140646642,15.08615235884744,0.9426136938283325,0.03371049942796608,703,52.2909491072775,37.953111261790525,47.95307726302831,34.08277688108921,0.9291598724327962,0.037500484384742676,1813,5,3.1285162713734143,0.3395721885645961,9.573629379272461,6.03917932510376,10.480124473571777,5.89132022857666,1523.283935546875,969.6887817382812,3.831052780151367,0.5849081873893738
NegsiRNA_I2_CA,0.6171656714545356,0.31386227077907985,0,,,,,,,507,15.958883153775949,13.166742817186995,14.87647220917496,11.876918676773581,0.9362989477530508,0.056941315196367914,1109,42.57209439099861,32.39939053593454,39.08020939690979,29.337300641270282,0.9306307441053657,0.04930449386560446,3025,6,3.1616528925619836,0.38567392365078956,8.714588165283203,6.665367126464844,9.414579391479492,6.684823036193848,866.8945922851562,669.283203125,3.223618507385254,0.6415805220603943
NegsiRNA_H3_NS,0.6179652743869357,0.28764597574869794,5,10.028427124746191,20.188176780835455,9.434813257969163,18.860815822335518,0.9871351020330378,0.028766786377726266,288,20.073285264686906,21.664651535127632,18.618426731566828,19.253172752435074,0.9434318040844558,0.032142943305232756,645,59.548758084105096,39.278795976761614,54.938722773109774,35.72126057711054,0.9327382060404921,0.03458354707770393,1564,5,3.1163682864450126,0.3226538094202219,9.349122047424316,5.607799530029297,9.949048042297363,5.347977161407471,1645.8602294921875,1078.4493408203125,3.9147207736968994,0.5429036617279053
NegsiRNA_E3_CA,0.610192616780599,0.273406982421875,0,,,,,,,325,17.168871826199247,12.84055717121286,16.078245270656264,11.759892526531376,0.938302910672188,0.05679109663782181,700,56.36348307892627,41.02736016563083,52.04624473882623,37.33834799645749,0.9327081663076827,0.03275147597189236,1777,5,3.128306133933596,0.33777900280281287,8.804238319396973,5.169248104095459,9.388471603393555,4.927535533905029,1272.666748046875,836.5936279296875,3.6635406017303467,0.5888566374778748
NUMB_E3_CA,0.6542152828640408,0.27109654744466144,0,,,,,,,275,18.75177920180557,18.521226437937443,17.39597833440806,16.738493251546707,0.9413003006619798,0.03530098341734976,704,57.22627238678508,37.7954290842195,52.82964284687909,34.39343917840534,0.9321222927494633,0.03131849302393084,1723,5,3.1311665699361577,0.3477448741550609,8.482209205627441,5.014824867248535,9.041383743286133,4.877564430236816,1104.5267333984375,716.463134765625,3.5438878536224365,0.565170168876648
ENAH_B3_NO,0.6557091606987847,0.26168865627712673,0,,,,,,,324,18.637196051441666,22.193494294323443,17.10868737592778,19.38750188960612,0.9357727834089644,0.05776240186018811,685,55.92420541068246,40.9473373113644,51.15551342334172,36.71809102991099,0.9274453322546333,0.0384203648076312,1703,5,3.1356429829712273,0.3624041136541509,8.436978340148926,5.360348701477051,8.976536750793457,5.236485481262207,1901.6903076171875,1179.1470947265625,4.054211616516113,0.5301591157913208
